Date,ZoneID,ZoneName,LST_Celsius,NDVI,DewPoint_C,AirTemp_C,AirTemp_F,RH_C,HRI,HRI Level
01/01/2011,Z01,Colombo North,29.27,0.322845915,22.81,24.7,76.46,89.24886785,4.972030294,Caution
17/01/2011,Z01,Colombo North,25.54,0.44320741,22.97,25.38,77.684,86.53848522,3.766699699,Caution
02/02/2011,Z01,Colombo North,31.04,0.409752606,21.77,23.38,74.084,90.6872576,4.026323027,Caution
18/02/2011,Z01,Colombo North,31.42,0.381176851,23.03,26.86,80.348,79.57595127,5.021668348,High Risk
06/03/2011,Z01,Colombo North,31.4,0.363032506,23.51,26.29,79.322,84.71497517,5.153900876,High Risk
22/03/2011,Z01,Colombo North,32.91,0.395696175,23.96,27.03,80.654,83.32914765,5.18173184,High Risk
07/04/2011,Z01,Colombo North,31.06,0.370168254,22.9,27.1,80.78,77.84672011,5.10492859,High Risk
23/04/2011,Z01,Colombo North,25.92,0.260556803,24.26,25.55,77.99,92.59198776,5.566707348,High Risk
09/05/2011,Z01,Colombo North,25.62,0.37808088,25.02,26.77,80.186,90.15438864,4.840174395,Caution
25/05/2011,Z01,Colombo North,29.69,0.329644145,24.45,26.33,79.394,89.42538919,5.438961497,High Risk
10/06/2011,Z01,Colombo North,27.89,0.346233208,24.54,27.04,80.672,86.22725885,5.27067106,High Risk
26/06/2011,Z01,Colombo North,33.17,0.343124552,24.24,27.22,80.996,83.80180756,5.720128994,High Risk
12/07/2011,Z01,Colombo North,32.19,0.250107324,23.82,26.25,79.25,86.51546681,6.218206464,Extreme Danger
28/07/2011,Z01,Colombo North,31.45,0.396920943,23.64,26.39,79.502,84.87871011,4.904332602,Caution
13/08/2011,Z01,Colombo North,29.86,0.427330165,24.32,26.41,79.538,88.3138265,4.615914809,Caution
29/08/2011,Z01,Colombo North,30.88,0.430518927,23.47,26.99,80.582,81.09739932,4.640620331,Caution
14/09/2011,Z01,Colombo North,32.32,0.431037886,23.98,25.79,78.422,89.76186275,4.644050562,Caution
30/09/2011,Z01,Colombo North,33.86,0.431651211,24.6,27.01,80.618,86.68987822,5.04450573,High Risk
16/10/2011,Z01,Colombo North,31.85,0.456715881,24.12,26.83,80.294,85.12844169,4.567023219,Caution
01/11/2011,Z01,Colombo North,32.35,0.462804752,23.8,25.41,77.738,90.82132382,4.292216013,Caution
17/11/2011,Z01,Colombo North,33.92,0.352678322,23.42,26.13,79.034,85.05672615,5.413358617,High Risk
03/12/2011,Z01,Colombo North,29.59,0.469983325,23.16,26.51,79.718,81.87404404,4.078355225,Caution
19/12/2011,Z01,Colombo North,29.2,0.41279541,23.25,24.73,76.514,91.49276865,4.271297394,Caution
01/01/2012,Z01,Colombo North,34.09,0.424721472,21.37,25.47,77.846,78.08493369,4.417661498,Caution
17/01/2012,Z01,Colombo North,30.3,0.420232773,19.68,24.82,76.676,73.13423052,3.799333268,Caution
02/02/2012,Z01,Colombo North,28.73,0.420915746,19.63,27.62,81.716,61.79087805,4.115772556,Caution
18/02/2012,Z01,Colombo North,31.62,0.390320693,21.81,26.33,79.394,76.23180514,4.703786908,Caution
05/03/2012,Z01,Colombo North,33.48,0.487999185,23.14,27.04,80.672,79.26427844,4.32883617,Caution
21/03/2012,Z01,Colombo North,33.01,0.428864,23.3,26.75,80.15,81.41044669,4.769577392,Caution
06/04/2012,Z01,Colombo North,34.6,0.440983855,23.66,27.72,81.896,78.59687763,5.002914807,High Risk
22/04/2012,Z01,Colombo North,31.73,0.329691712,24.68,26.53,79.754,89.60079068,5.672304208,High Risk
08/05/2012,Z01,Colombo North,34.21,0.434640472,23.9,27.91,82.238,78.86034333,5.088555677,High Risk
24/05/2012,Z01,Colombo North,32.67,0.411958042,24.47,26.62,79.916,88.01437962,5.034096709,High Risk
09/06/2012,Z01,Colombo North,31.42,0.404747289,24.92,27.79,82.022,84.41683244,5.237796494,High Risk
25/06/2012,Z01,Colombo North,28.48,0.388889476,23.88,25.88,78.584,88.74946259,4.682431706,Caution
11/07/2012,Z01,Colombo North,33.14,0.425644249,23.97,27.32,81.176,81.97268229,4.993073947,Caution
27/07/2012,Z01,Colombo North,34.2,0.400335099,24,26.92,80.456,84.07122758,5.238056959,High Risk
12/08/2012,Z01,Colombo North,28.36,0.356182381,23.71,25.68,78.224,88.894048,4.89495451,Caution
28/08/2012,Z01,Colombo North,32.95,0.370118079,24.08,26.78,80.204,85.17445558,5.380913797,High Risk
13/09/2012,Z01,Colombo North,33.44,0.327747459,24.61,26.16,79.088,91.19681626,5.764231276,High Risk
29/09/2012,Z01,Colombo North,30.42,0.43027308,23.46,27.23,81.014,79.9148039,4.640885297,Caution
15/10/2012,Z01,Colombo North,34.86,0.39540802,23.63,25.18,77.324,91.13513557,5.013533974,High Risk
31/10/2012,Z01,Colombo North,29.85,0.325386623,23.68,25.09,77.162,91.90130747,5.18645883,High Risk
16/11/2012,Z01,Colombo North,24.93,0.45551375,21.39,24.81,76.658,81.31512603,3.294223809,Moderate
02/12/2012,Z01,Colombo North,34.08,0.449899527,20.82,25.43,77.774,75.67175939,4.118698828,Caution
18/12/2012,Z01,Colombo North,30.89,0.524507914,22.92,25.35,77.63,86.43093747,3.508042379,Caution
01/01/2013,Z01,Colombo North,28.83,0.537579002,22.65,26.37,79.466,80.04202953,3.345756122,Moderate
17/01/2013,Z01,Colombo North,34.09,0.446048731,19.34,25.32,77.576,69.50320147,3.928292047,Caution
02/02/2013,Z01,Colombo North,34.27,0.49061356,20.22,27.79,82.022,63.45744323,4.090857479,Caution
18/02/2013,Z01,Colombo North,33.88,0.431679589,23.62,26.59,79.862,83.78262221,4.838868653,Caution
06/03/2013,Z01,Colombo North,22.3,0.415818165,24.32,26.67,80.006,86.97072099,4.125867821,Caution
22/03/2013,Z01,Colombo North,35.25,0.348963895,23.53,27.73,81.914,77.93809926,5.822278722,High Risk
07/04/2013,Z01,Colombo North,34.71,0.424466394,24.83,28.44,83.192,80.84442749,5.43240203,High Risk
23/04/2013,Z01,Colombo North,36.23,0.370654463,24.2,27.79,82.022,80.85824057,5.823840193,High Risk
09/05/2013,Z01,Colombo North,32.27,0.424097943,25.17,28.32,82.976,83.07765512,5.262606136,High Risk
25/05/2013,Z01,Colombo North,31.22,0.238873428,24.35,26.75,80.15,86.71783775,6.387387493,Extreme Danger
10/06/2013,Z01,Colombo North,27.42,0.392259166,24.37,26.77,80.186,86.71967806,4.774020075,Caution
26/06/2013,Z01,Colombo North,28.48,0.296980578,24.11,26.31,79.358,87.72479068,5.56321816,High Risk
12/07/2013,Z01,Colombo North,31.52,0.390736827,23.98,26.47,79.646,86.22470672,5.024432073,High Risk
28/07/2013,Z01,Colombo North,31.48,0.332561667,23.89,26.74,80.132,84.40620769,5.544366412,High Risk
13/08/2013,Z01,Colombo North,29.72,0.26890099,23.65,26.18,79.124,85.98965994,5.817792665,High Risk
29/08/2013,Z01,Colombo North,33.81,0.337045867,24.07,26.73,80.114,85.37417578,5.724253325,High Risk
14/09/2013,Z01,Colombo North,31.35,0.411996716,24.05,25.89,78.602,89.60754894,4.750884983,Caution
30/09/2013,Z01,Colombo North,32.61,0.484558201,24.09,26.86,80.348,84.82550231,4.393791868,Caution
16/10/2013,Z01,Colombo North,31.89,0.480462448,23.99,26.88,80.384,84.21854117,4.357466736,Caution
01/11/2013,Z01,Colombo North,32.7,0.440278984,23.34,25.86,78.548,86.01051682,4.514082815,Caution
17/11/2013,Z01,Colombo North,30.28,0.468906392,22.9,25.87,78.566,83.70272307,4.007521863,Caution
03/12/2013,Z01,Colombo North,34.37,0.441809618,22.25,25.7,78.26,81.27860681,4.457431174,Caution
19/12/2013,Z01,Colombo North,26.81,0.439802586,21.77,25.24,77.432,81.12126526,3.705748222,Caution
01/01/2014,Z01,Colombo North,30.74,0.477538526,19.7,26.61,79.898,65.85003288,3.643041053,Caution
17/01/2014,Z01,Colombo North,29.1,0.453148735,21.06,26.68,80.024,71.32258454,3.912056315,Caution
02/02/2014,Z01,Colombo North,31.7,0.404593726,19.81,28.21,82.778,60.37040979,4.62409756,Caution
18/02/2014,Z01,Colombo North,32.02,0.385170673,21.39,29.22,84.596,62.75825812,5.195638808,High Risk
06/03/2014,Z01,Colombo North,32.04,0.439302032,23.49,27.78,82.004,77.52360966,4.790132344,Caution
22/03/2014,Z01,Colombo North,30.37,0.391759549,24.1,27.77,81.986,80.46846608,5.140386479,High Risk
07/04/2014,Z01,Colombo North,33.06,0.399312131,24.12,27.34,81.212,82.61749519,5.234886934,High Risk
23/04/2014,Z01,Colombo North,31.48,0.384494658,24.26,27.13,80.834,84.34653083,5.217003143,High Risk
09/05/2014,Z01,Colombo North,30.44,0.335155946,25.01,26.99,80.582,88.94273019,5.637470589,High Risk
25/05/2014,Z01,Colombo North,32.45,0.346419735,24.96,27.25,81.05,87.33504488,5.741281591,High Risk
10/06/2014,Z01,Colombo North,31.17,0.309273119,24.98,27.41,81.338,86.62328757,5.978315281,High Risk
26/06/2014,Z01,Colombo North,31.14,0.324527422,24.27,27.28,81.104,83.65784506,5.723290874,High Risk
12/07/2014,Z01,Colombo North,31.55,0.393294173,23.85,26.48,79.664,85.50313405,4.987846966,Caution
28/07/2014,Z01,Colombo North,31.2,0.341844238,24.36,26.67,80.006,87.17941148,5.499607016,High Risk
13/08/2014,Z01,Colombo North,29.9,0.377461851,23.61,26.4,79.52,84.67548073,4.938217021,Caution
14/09/2014,Z01,Colombo North,28.47,0.342111944,23.72,26.06,78.908,86.96772746,5.083393516,High Risk
30/09/2014,Z01,Colombo North,31.64,0.43994439,23.79,25.94,78.692,87.95728208,4.506886419,Caution
16/10/2014,Z01,Colombo North,29.65,0.452019586,23.61,25.5,77.9,89.30949493,4.145303774,Caution
01/11/2014,Z01,Colombo North,34.3,0.498189508,22.73,26.19,79.142,81.29098669,4.117983048,Caution
17/11/2014,Z01,Colombo North,27.93,0.325970039,23.86,26.69,80.042,84.50244749,5.293470105,High Risk
03/12/2014,Z01,Colombo North,28.55,0.405254782,22.74,25.72,78.296,83.63527546,4.35845282,Caution
19/12/2014,Z01,Colombo North,32.2,0.426564867,23.53,25.71,78.278,87.77901021,4.593797408,Caution
01/01/2015,Z01,Colombo North,25.07,0.468804478,23.47,25.6,78.08,88.03471302,3.616984219,Caution
17/01/2015,Z01,Colombo North,33.27,0.437484985,21.58,26.97,80.546,72.38712056,4.510539073,Caution
02/02/2015,Z01,Colombo North,33.83,0.473746073,21.14,27.36,81.248,68.86759904,4.251562873,Caution
18/02/2015,Z01,Colombo North,27.72,0.42098617,18.83,25.71,78.278,65.78646588,3.606315136,Caution
06/03/2015,Z01,Colombo North,31.74,0.420912523,22.82,28.43,83.174,71.67973063,4.932609017,Caution
22/03/2015,Z01,Colombo North,29.79,0.434492293,23.33,28.16,82.688,75.09591979,4.682471112,Caution
07/04/2015,Z01,Colombo North,34.59,0.44657875,24.27,26.72,80.096,86.45559338,4.885496684,Caution
23/04/2015,Z01,Colombo North,34.11,0.343524782,24.51,27.73,81.914,82.66319283,5.913271573,High Risk
09/05/2015,Z01,Colombo North,32.4,0.374126913,24.55,26.31,79.358,90.06845062,5.297580549,High Risk
25/05/2015,Z01,Colombo North,32.86,0.378893243,24.84,28.04,82.472,82.79819156,5.604687708,High Risk
10/06/2015,Z01,Colombo North,26.25,0.558695789,24.66,27.73,81.914,83.40810744,3.453090659,Moderate
26/06/2015,Z01,Colombo North,32.22,0.355595888,24.64,26.9,80.42,87.46096663,5.543655217,High Risk
12/07/2015,Z01,Colombo North,31.83,0.364810656,24.66,27.53,81.554,84.38919262,5.533338275,High Risk
28/07/2015,Z01,Colombo North,31.66,0.346477011,23.78,26.75,80.15,83.80030058,5.426710267,High Risk
13/08/2015,Z01,Colombo North,33.65,0.396805661,24.82,27.3,81.14,86.35500072,5.400011106,High Risk
29/08/2015,Z01,Colombo North,32.55,0.477472399,24.2,26.49,79.682,87.2679936,4.407848933,Caution
14/09/2015,Z01,Colombo North,29.33,0.362429035,24.4,26.75,80.15,86.97795212,5.187484821,High Risk
30/09/2015,Z01,Colombo North,30.78,0.426119393,23.57,24.85,76.73,92.61040812,4.35493769,Caution
16/10/2015,Z01,Colombo North,29.95,0.324584672,24.06,26.54,79.772,86.28316686,5.47877868,High Risk
01/11/2015,Z01,Colombo North,29.26,0.353175154,23.88,25.72,78.296,89.59506394,5.026366279,High Risk
17/11/2015,Z01,Colombo North,31.64,0.433002091,24.37,26.27,79.286,89.31385947,4.701448045,Caution
03/12/2015,Z01,Colombo North,30.63,0.472396286,24.21,25.82,78.476,90.84805583,4.190648442,Caution
01/01/2016,Z01,Colombo North,28.88,0.447358897,22.75,26.78,80.204,78.60673662,4.195762887,Caution
17/01/2016,Z01,Colombo North,33.35,0.455123264,20.72,26.85,80.33,69.15163039,4.229017739,Caution
02/02/2016,Z01,Colombo North,35.52,0.407931672,17.96,27.83,82.094,54.98941265,4.60521688,Caution
18/02/2016,Z01,Colombo North,34,0.427273616,23.59,27.94,82.292,77.26731627,5.094733526,High Risk
05/03/2016,Z01,Colombo North,36.03,0.482849622,23.22,28.8,83.84,71.87555212,4.87775017,Caution
21/03/2016,Z01,Colombo North,35.82,0.476796949,23.22,29.78,85.604,67.92014433,5.072056475,High Risk
06/04/2016,Z01,Colombo North,33.13,0.424815387,24.61,28.9,84.02,77.68731719,5.340052247,High Risk
22/04/2016,Z01,Colombo North,30.99,0.360761257,25.3,29.06,84.308,80.20475091,5.829695771,High Risk
08/05/2016,Z01,Colombo North,27.93,0.284182896,25.28,27.9,82.22,85.69490717,6.041848561,Extreme Danger
24/05/2016,Z01,Colombo North,29.28,0.352626907,25.12,26.99,80.582,89.52768787,5.408762068,High Risk
09/06/2016,Z01,Colombo North,28.84,0.357746015,24.54,26.89,80.402,86.99059249,5.22856062,High Risk
25/06/2016,Z01,Colombo North,27.66,0.378392317,23.8,27.1,80.78,82.19287754,4.880772296,Caution
11/07/2016,Z01,Colombo North,33.47,0.334056231,24.52,27.13,80.834,85.67030297,5.848605929,High Risk
27/07/2016,Z01,Colombo North,33.31,0.407481826,23.77,25.55,77.99,89.90664227,4.859017036,Caution
12/08/2016,Z01,Colombo North,29.13,0.190749347,24.19,26.76,80.168,85.83951032,6.601157118,Extreme Danger
28/08/2016,Z01,Colombo North,27.83,0.296595041,23.63,26.4,79.52,84.77756068,5.456570073,High Risk
13/09/2016,Z01,Colombo North,26,0.223362115,23.74,26.61,79.898,84.29081739,5.975582057,High Risk
29/09/2016,Z01,Colombo North,33.54,0.320965695,23.98,26.16,79.088,87.81739519,5.737539175,High Risk
15/10/2016,Z01,Colombo North,32.05,0.309443863,23.8,26.34,79.412,85.95342551,5.71319511,High Risk
31/10/2016,Z01,Colombo North,29.51,0.413957806,23.96,25.93,78.674,88.91356674,4.574277582,Caution
16/11/2016,Z01,Colombo North,31.76,0.377123322,23.62,26.08,78.944,86.34339358,5.04752901,High Risk
02/12/2016,Z01,Colombo North,32.97,0.446149766,22.08,25.67,78.206,80.5846976,4.275218319,Caution
18/12/2016,Z01,Colombo North,34.18,0.418779426,20.93,26.9,80.42,69.84523081,4.643898679,Caution
01/01/2017,Z01,Colombo North,29.57,0.415455024,21.99,26.58,79.844,75.94567959,4.385124892,Caution
17/01/2017,Z01,Colombo North,32.64,0.428362625,16.15,26.74,80.132,52.27007101,3.770689841,Caution
02/02/2017,Z01,Colombo North,32.19,0.380252892,19.41,25.78,78.404,67.92561475,4.414452778,Caution
18/02/2017,Z01,Colombo North,28.91,0.365706249,21.25,27.81,82.058,67.53288132,4.850131753,Caution
06/03/2017,Z01,Colombo North,33.67,0.450753717,23.98,27.65,81.77,80.45285391,4.876984664,Caution
22/03/2017,Z01,Colombo North,33.76,0.401091538,23.26,27.88,82.184,76.00988169,5.241386844,High Risk
07/04/2017,Z01,Colombo North,31.95,0.389450391,24.77,27.67,81.806,84.25300671,5.371524978,High Risk
23/04/2017,Z01,Colombo North,32.68,0.404030573,25.46,28.2,82.76,85.11551929,5.490226627,High Risk
09/05/2017,Z01,Colombo North,25.99,0.401163221,24.65,27.53,81.554,84.33876326,4.737896757,Caution
25/05/2017,Z01,Colombo North,29.11,0.335282979,24.65,26.28,79.304,90.76933424,5.36470416,High Risk
10/06/2017,Z01,Colombo North,28.67,0.275656127,24.73,26.68,80.024,89.07820132,5.907737354,High Risk
26/06/2017,Z01,Colombo North,31.26,0.385855538,24.59,26.58,79.844,88.85774223,5.150308998,High Risk
12/07/2017,Z01,Colombo North,30.1,0.412171649,24.18,27.21,80.978,83.54977446,4.86807035,Caution
28/07/2017,Z01,Colombo North,34.73,0.170167334,24.57,27.03,80.654,86.4328874,7.338095782,Extreme Danger
13/08/2017,Z01,Colombo North,35.07,0.308172195,24.12,26.68,80.024,85.88322678,6.073837616,Extreme Danger
14/09/2017,Z01,Colombo North,22.8,0.353485233,24.29,26.45,79.61,87.94741357,4.659019452,Caution
30/09/2017,Z01,Colombo North,29.04,0.316369935,24.32,26.61,79.898,87.27861508,5.521687242,High Risk
16/10/2017,Z01,Colombo North,26.42,0.369742458,24.47,27.14,80.852,85.3642192,4.954087052,Caution
01/11/2017,Z01,Colombo North,32.6,0.289185852,24.09,26.17,79.106,88.34719491,5.947238773,High Risk
17/11/2017,Z01,Colombo North,32.96,0.261599641,23.01,26.96,80.528,79.01387943,6.178935303,Extreme Danger
03/12/2017,Z01,Colombo North,28.6,0.510324687,23.32,25.87,78.566,85.85585141,3.576829027,Caution
19/12/2017,Z01,Colombo North,32.51,0.435542272,22.24,26.39,79.502,77.98010508,4.463583965,Caution
01/01/2018,Z01,Colombo North,34.23,0.402610922,21.49,26.57,79.826,73.70406258,4.80966081,Caution
17/01/2018,Z01,Colombo North,31.35,0.43487679,17.52,26.44,79.592,58.03211745,3.735984949,Caution
02/02/2018,Z01,Colombo North,33.34,0.38369261,19.93,27.42,81.356,63.69227648,4.821896054,Caution
18/02/2018,Z01,Colombo North,37.77,0.385970503,19.44,27.58,81.644,61.20876294,5.131504561,High Risk
06/03/2018,Z01,Colombo North,36.8,0.410817705,23.81,27.61,81.698,79.82128959,5.445885781,High Risk
22/03/2018,Z01,Colombo North,36.83,0.399451953,23.79,27.79,82.022,78.89107159,5.570640147,High Risk
07/04/2018,Z01,Colombo North,32.95,0.403443828,23.9,26.84,80.312,83.96153221,5.080944251,High Risk
23/04/2018,Z01,Colombo North,37.35,0.434715581,24.4,27.87,82.166,81.45199588,5.413457795,High Risk
09/05/2018,Z01,Colombo North,30.35,0.293941604,24.38,26.57,79.826,87.79960998,5.823733014,High Risk
25/05/2018,Z01,Colombo North,29.71,0.314132301,24.38,25.53,77.954,93.37105231,5.440923877,High Risk
10/06/2018,Z01,Colombo North,30.38,0.351498332,24.65,26.71,80.078,88.49690418,5.397961179,High Risk
26/06/2018,Z01,Colombo North,29.59,0.410296802,24.43,26.71,80.078,87.33973874,4.800416545,Caution
12/07/2018,Z01,Colombo North,34.24,0.333002401,24.04,26.06,78.908,88.65714663,5.686831604,High Risk
28/07/2018,Z01,Colombo North,30.72,0.329897861,23.39,26.4,79.52,83.55968354,5.378824772,High Risk
13/08/2018,Z01,Colombo North,31.65,0.326649835,24.58,26.23,79.214,90.65755901,5.63110083,High Risk
29/08/2018,Z01,Colombo North,30.84,0.425112581,23.34,25.99,78.782,85.35097882,4.508606209,Caution
14/09/2018,Z01,Colombo North,34.79,0.334920363,22.56,27.3,81.14,75.36864866,5.698367386,High Risk
30/09/2018,Z01,Colombo North,26.33,0.315220504,23.9,25.75,78.35,89.54342598,5.113164644,High Risk
16/10/2018,Z01,Colombo North,31.41,0.420646046,23.62,25.99,78.782,86.8043805,4.634656666,Caution
01/11/2018,Z01,Colombo North,28.08,0.500910062,23.93,25.69,78.242,90.0247953,3.675423367,Caution
17/11/2018,Z01,Colombo North,31.93,0.489763804,23.69,26.36,79.448,85.28552781,4.157630972,Caution
03/12/2018,Z01,Colombo North,24.26,0.410182154,23.39,26.29,79.322,84.10401104,4.142805198,Caution
19/12/2018,Z01,Colombo North,33.76,0.401148352,21.97,26.54,79.772,76.03212394,4.845504176,Caution
01/01/2019,Z01,Colombo North,31.89,0.397216821,20.56,26.16,79.088,71.31632331,4.465672553,Caution
17/01/2019,Z01,Colombo North,28.77,0.345727995,17.65,26.7,80.06,57.62019133,4.340603497,Caution
02/02/2019,Z01,Colombo North,27.65,0.425919744,20.77,28.45,83.21,63.17079502,4.274771706,Caution
18/02/2019,Z01,Colombo North,30.31,0.412016413,24.38,27.08,80.744,85.20495672,4.895482778,Caution
06/03/2019,Z01,Colombo North,32.86,0.451265006,23.26,28.09,82.562,75.08471276,4.773836661,Caution
22/03/2019,Z01,Colombo North,30.77,0.465479985,24.01,28.44,83.192,76.97064431,4.640607405,Caution
07/04/2019,Z01,Colombo North,37.26,0.335656575,23.21,29.61,85.298,68.5469033,6.3620114,Extreme Danger
23/04/2019,Z01,Colombo North,35.89,0.412637766,25.31,27.7,81.86,86.85649587,5.584444865,High Risk
09/05/2019,Z01,Colombo North,34.73,0.378317608,23.67,28.48,83.264,75.23762768,5.66912181,High Risk
25/05/2019,Z01,Colombo North,25.87,0.353922252,24.46,27.27,81.086,84.66510317,5.061614233,High Risk
10/06/2019,Z01,Colombo North,26.67,0.340694182,24.5,27.4,81.32,84.22401508,5.266486605,High Risk
26/06/2019,Z01,Colombo North,34.77,0.478152078,24.54,27.81,82.058,82.425657,4.84058438,Caution
12/07/2019,Z01,Colombo North,33,0.305712694,24.57,26.73,80.114,87.97094611,5.996091627,High Risk
28/07/2019,Z01,Colombo North,28.87,0.28901538,23.83,27.21,80.978,81.81159632,5.762505603,High Risk
14/09/2019,Z01,Colombo North,24.68,0.331114784,24.04,26.46,79.628,86.58706302,4.970357249,Caution
30/09/2019,Z01,Colombo North,32.81,0.44717713,23.61,25.71,78.278,88.20322128,4.480973469,Caution
16/10/2019,Z01,Colombo North,28.74,0.376739057,23.64,25.46,77.828,89.6839061,4.707940393,Caution
01/11/2019,Z01,Colombo North,33.44,0.391088444,23.61,26.76,80.168,82.89816411,5.172416898,High Risk
17/11/2019,Z01,Colombo North,28.87,0.449848204,23.9,26.88,80.384,83.76427595,4.353897775,Caution
03/12/2019,Z01,Colombo North,29.86,0.312975293,23.9,26.15,79.07,87.44788338,5.486609143,High Risk
19/12/2019,Z01,Colombo North,29.4,0.452558356,23.69,26.25,79.25,85.84126343,4.246754537,Caution
01/01/2020,Z01,Colombo North,30.62,0.454348848,23.73,26.89,80.402,82.86333685,4.438065185,Caution
17/01/2020,Z01,Colombo North,29.07,0.381253815,22.18,27.21,80.978,74.03667308,4.761912004,Caution
02/02/2020,Z01,Colombo North,29.6,0.405159717,21.46,27.66,81.788,69.00965608,4.576183389,Caution
18/02/2020,Z01,Colombo North,37.95,0.38934229,17.88,28.22,82.796,53.48343656,5.021433041,High Risk
05/03/2020,Z01,Colombo North,32.08,0.392647236,23.06,29.07,84.326,70.07928985,5.338399137,High Risk
21/03/2020,Z01,Colombo North,32.96,0.431849978,23.51,28.48,83.264,74.51576897,5.044771909,High Risk
