Date,LST_Celsius,ZoneID,ZoneName
02/06/2014,30.28,Z01,Colombo North
10/06/2014,31.17,Z01,Colombo North
26/06/2014,31.84,Z01,Colombo North
04/07/2014,31.55,Z01,Colombo North
12/07/2014,33,Z01,Colombo North
20/07/2014,34.56,Z01,Colombo North
28/07/2014,31.97,Z01,Colombo North
05/08/2014,29.47,Z01,Colombo North
13/08/2014,29.9,Z01,Colombo North
21/08/2014,33.17,Z01,Colombo North
29/08/2014,26.99,Z01,Colombo North
14/09/2014,29,Z01,Colombo North
22/09/2014,31.76,Z01,Colombo North
30/09/2014,33.95,Z01,Colombo North
08/10/2014,30.7,Z01,Colombo North
16/10/2014,28.66,Z01,Colombo North
24/10/2014,32.96,Z01,Colombo North
01/11/2014,31.45,Z01,Colombo North
09/11/2014,31.89,Z01,Colombo North
17/11/2014,29.83,Z01,Colombo North
25/11/2014,29,Z01,Colombo North
03/12/2014,28.55,Z01,Colombo North
11/12/2014,32.2,Z01,Colombo North
27/12/2014,29.06,Z01,Colombo North
01/01/2015,31.01,Z01,Colombo North
09/01/2015,31.28,Z01,Colombo North
17/01/2015,31.96,Z01,Colombo North
25/01/2015,33.1,Z01,Colombo North
02/02/2015,33,Z01,Colombo North
10/02/2015,31.03,Z01,Colombo North
18/02/2015,31.58,Z01,Colombo North
26/02/2015,32.44,Z01,Colombo North
06/03/2015,33.48,Z01,Colombo North
14/03/2015,33.3,Z01,Colombo North
22/03/2015,33.22,Z01,Colombo North
30/03/2015,34.5,Z01,Colombo North
07/04/2015,32.7,Z01,Colombo North
15/04/2015,33.62,Z01,Colombo North
23/04/2015,31.25,Z01,Colombo North
09/05/2015,32.4,Z01,Colombo North
17/05/2015,32.86,Z01,Colombo North
25/05/2015,31.92,Z01,Colombo North
02/06/2015,31.69,Z01,Colombo North
10/06/2015,26.25,Z01,Colombo North
18/06/2015,31.28,Z01,Colombo North
26/06/2015,32.88,Z01,Colombo North
04/07/2015,31.74,Z01,Colombo North
20/07/2015,29.25,Z01,Colombo North
28/07/2015,32.84,Z01,Colombo North
13/08/2015,33.65,Z01,Colombo North
21/08/2015,32.71,Z01,Colombo North
29/08/2015,32.35,Z01,Colombo North
06/09/2015,31.24,Z01,Colombo North
14/09/2015,33.9,Z01,Colombo North
22/09/2015,34.59,Z01,Colombo North
30/09/2015,30.17,Z01,Colombo North
08/10/2015,31.4,Z01,Colombo North
16/10/2015,29.2,Z01,Colombo North
01/11/2015,29.26,Z01,Colombo North
17/11/2015,30.68,Z01,Colombo North
25/11/2015,32.74,Z01,Colombo North
03/12/2015,30.63,Z01,Colombo North
11/12/2015,26.24,Z01,Colombo North
19/12/2015,32.41,Z01,Colombo North
27/12/2015,30.13,Z01,Colombo North
01/01/2016,32.68,Z01,Colombo North
09/01/2016,32.49,Z01,Colombo North
17/01/2016,31.81,Z01,Colombo North
25/01/2016,33.53,Z01,Colombo North
02/02/2016,35.52,Z01,Colombo North
10/02/2016,33.63,Z01,Colombo North
26/02/2016,33.72,Z01,Colombo North
05/03/2016,33,Z01,Colombo North
13/03/2016,32.95,Z01,Colombo North
21/03/2016,33.99,Z01,Colombo North
29/03/2016,34.15,Z01,Colombo North
